ORIGIN,DEST
10423,13930
10423,13930
10423,13930
10423,13930
10423,13930
10423,13930
10423,11292
10423,11292
10423,11292
10423,11292
10423,11292
10423,11292
10423,11292
10423,11292
10423,11292
10423,11292
10423,13487
10423,11433
10423,14869
10423,10397
10423,10397
10423,10397
10423,13487
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,10397
10423,10693
10423,11259
10423,11259
10423,11259
10423,11292
10423,11292
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10693
10423,11259
10423,11259
10423,11259
10423,11292
10423,11292
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10693
10423,11259
10423,11259
10423,11259
10423,11292
10423,11292
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10693
10423,11259
10423,11259
10423,11259
10423,11292
10423,11292
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10693
10423,11259
10423,11259
10423,11259
10423,11292
10423,11292
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10693
10423,11259
10423,11259
10423,11259
10423,11292
10423,11292
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10693
10423,10693
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,15016
10423,14747
10423,14747
10423,14747
10423,14747
10423,14747
10423,14747
10423,14747
10423,11292
10423,12889
10423,11292
10423,13204
10423,11292
10423,13204
10423,11292
10423,12889
10423,13204
10423,11292
10423,11292
10423,13204
10423,12889
10423,11292
10423,13204
10423,11292
10423,11292
10423,13204
10423,11292
10423,12889
10423,13204
10423,11292
10423,13204
10423,11292
10423,12889
10423,13204
10423,11292
10423,13204
10423,11292
10423,13204
10423,12889
10423,11292
10423,11292
10423,13204
10423,12889
10423,11292
10423,13204
10423,12889
10423,11292
10423,11292
10423,13204
10423,12889
10423,13204
10423,11292
10423,12889
10423,13204
10423,11292
10423,14747
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,14869
10423,13487
10423,10397
10423,11433
10423,10397
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,15016
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,12892
10423,12892
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,14107
10423,14679
10423,15016
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,12892
10423,12892
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,14107
10423,14107
10423,14679
10423,15016
10423,15016
10423,10397
10423,10397
10423,10693
10423,10693
10423,10821
10423,10821
10423,11259
10423,11259
10423,11259
10423,11259
10423,11278
10423,11292
10423,11292
10423,12191
10423,12191
10423,12191
10423,12889
10423,12889
10423,13204
10423,13204
10423,13232
10423,13232
10423,13232
10423,13495
10423,13796
10423,14107
10423,14107
10423,14107
10423,15016
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,12264
10431,13930
10431,14027
10431,11697
10431,11292
10431,14761
10431,14112
10431,11292
10431,14082
10431,14112
10431,12191
10431,14761
10431,14986
10431,14761
10431,13232
10431,11618
10431,14986
10431,11697
10431,14027
10431,11618
10431,11618
10431,12191
10431,14761
10431,14761
10431,14082
10431,11697
10431,10821
10431,14027
10431,11618
10431,13232
10431,14112
10431,14761
10431,11697
10431,14082
10431,14027
10431,14761
10431,11292
10431,11292
10431,14112
10431,10821
10431,14761
10431,14761
10431,11697
10431,13232
10431,10423
10431,14112
10431,11697
10431,10423
10431,14082
10431,14112
10431,10423
10431,14112
10431,14761
10431,14986
10431,10423
10431,11697
10431,11292
10431,11697
10431,10423
10431,11618
10431,11697
10431,14112
10431,11618
10431,12191
10431,10423
10431,14761
10431,13232
10431,14082
10431,11697
10431,11697
10431,14112
10431,14112
10431,14986
10431,14761
10431,14082
10431,12191
10431,14112
10431,10423
10431,14112
10431,14082
10431,14112
10431,12191
10431,10821
10431,14112
10431,12191
10431,14761
10431,14082
10431,14761
10431,14761
10431,14112
10431,14761
10431,14112
10431,14986
10431,10821
10431,11697
10431,13232
10431,11618
10431,14761
10431,14761
10431,14082
10431,13232
10431,14082
10431,14027
10431,11697
10431,14112
10431,11697
10431,11697
10431,11292
10431,10423
10431,14027
10431,14082
10431,11697
10431,14112
10431,14112
10431,14761
10431,11697
10431,14986
10431,14761
10431,14761
10431,11292
10431,12191
10431,11697
10431,11697
10431,14761
10431,14082
10431,14761
10431,11697
10431,10821
10431,10821
10431,14761
10431,10423
10431,14112
10431,13232
10431,10821
10431,14761
10431,11618
10431,14027
10431,14986
10431,10821
10431,11292
10431,14027
10431,11618
10431,14986
10431,11618
10431,11697
10431,13232
10431,14112
10431,12191
10431,11995
10431,11995
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,12264
10431,12264
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,13930
10431,12264
10431,12264
10431,12264
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11057
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,11298
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,10397
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10431,14100
10434,11433
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,13930
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11057
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10434,11433
10466,12003
10466,11823
10466,10408
10466,14314
10466,11193
10466,10627
10466,11823
10466,14512
10466,14489
10466,10620
10466,11980
10466,13796
10466,14252
10466,14696
10466,11193
10466,14314
10466,11423
10466,13871
10466,14314
10466,11637
10466,10849
10466,11921
10466,15380
10466,14696
10466,11986
10466,14314
10466,11980
10466,13264
10466,13367
10466,14457
10466,14314
10466,10849
10466,11423
10466,13367
10466,10620
10466,12003
10466,11603
10466,13433
10466,13796
10466,13486
10466,14783
10466,10408
10466,13244
10466,13433
10466,12889
10466,14696
10466,11775
10466,11003
10466,11823
10466,12889
10466,14314
10466,15376
10466,11423
10466,14108
10466,11193
10466,14252
10466,12280
10466,14314
10466,11980
10466,14108
10466,14314
10466,10627
10466,11637
10466,11193
10466,14696
10466,14783
10466,14314
10466,13433
10466,11823
10466,12889
10466,11775
10466,10620
10466,14716
10466,11986
10466,12889
10466,12278
10466,10620
10466,10849
10466,12003
10466,11921
10466,11603
10466,12280
10466,10408
10466,11603
10466,14314
10466,15380
10466,12003
10466,13367
10466,14716
10466,14108
10466,13264
10466,12003
10466,13244
10466,14314
10466,14108
10466,10408
10466,14252
10466,10666
10466,10627
10466,14457
10466,13433
10466,14108
10466,13367
10466,11823
10466,13264
10466,14252
10466,11423
10466,14314
10466,11003
10466,14314
10466,11980
10466,13796
10466,12889
10466,11193
10466,11423
10466,11637
10466,11637
10466,14716
10466,11648
10466,13486
10466,11648
10466,14489
10466,14783
10466,12280
10466,12278
10466,14489
10466,12889
10466,11986
10466,14512
10466,11603
10466,11423
10466,11637
10466,14696
10466,12889
10466,10620
10466,11980
10466,15008
10466,10849
10466,14489
10466,14252
10466,10620
10466,13871
10466,11003
10466,11003
10466,10627
10466,11980
10466,14696
10466,13244
10466,10849
10466,13367
10466,11775
10466,10666
10466,14457
10466,13486
10466,13264
10466,12003
10466,13871
10466,14314
10466,14108
10466,15008
10466,13433
10466,11921
10466,14512
10466,11003
10466,14716
10466,14314
10466,10627
10466,10627
10466,13367
10466,14696
10466,14716
10466,14314
10466,11603
10466,13871
10466,11637
10466,11775
10466,11603
10466,14457
10466,13367
10466,14314
10466,14314
10466,10408
10466,13264
10466,10666
10466,11775
10466,11921
10466,10666
10466,14108
10466,14696
10466,13433
10466,14489
10466,10849
10466,11823
10466,14108
10466,14696
10466,10666
10466,11775
10466,12280
10466,14783
10466,11003
10466,10620
10466,13796
10466,13244
10466,11823
10466,10666
10466,14457
10466,10408
10466,10666
10466,11423
10466,13871
10466,10849
10466,11637
10466,15380
10466,14108
10466,12280
10466,14457
10466,14314
10466,14512
10466,14716
10466,13433
10466,11003
10466,11980
10466,11193
10466,11193
10466,11986
10466,13796
10466,11637
10466,11823
10466,14314
10466,13829
10466,11193
10466,14716
10466,14489
10466,14716
10466,11637
10466,14457
10466,11775
10466,12278
10466,13796
10466,11775
10466,15008
10466,11986
10466,12889
10466,14783
10466,13486
10466,10627
10466,14783
10466,14716
10466,12889
10466,14457
10466,11980
10466,15008
10466,11423
10466,14108
10466,14314
10466,15380
10466,11986
10466,13871
10466,11921
10466,10666
10466,14512
10466,14512
10466,12278
10466,11003
10466,15380
10466,11921
10466,10627
10466,12280
10466,10666
10466,13264
10466,15380
10466,14108
10466,11775
10466,14783
10466,12280
10466,12278
10466,13244
10466,10666
10466,11003
10466,13829
10466,14457
10466,14783
10466,14783
10466,11003
10466,12003
10466,13829
10466,11603
10466,14512
10466,13796
10466,14252
10466,13264
10466,11775
10466,13433
10466,15008
10466,13796
10466,14457
10466,14108
10466,13871
10466,11986
10466,13244
10466,11003
10466,11423
10466,11637
10466,11637
10466,11648
10466,14252
10466,13244
10466,13433
10466,11921
10466,11775
10466,11423
10466,12280
10466,14489
10466,14314
10466,13796
10466,13486
10466,12278
10466,15008
10466,11648
10466,11980
10466,14783
10466,11603
10466,11648
10466,13244
10466,14252
10466,11921
10466,13829
10466,11423
10466,12278
10466,11423
10466,14314
10466,12889
10466,13486
10466,11003
10466,10666
10466,11921
10466,11986
10466,15380
10466,13264
10466,11986
10466,15380
10466,14783
10466,14314
10466,14489
10466,10620
10466,10627
10466,13871
10466,10849
10466,12889
10466,12889
10466,12280
10466,14783
10466,13486
10466,12003
10466,13829
10466,13367
10466,13829
10466,12280
10466,10408
10466,11648
10466,14512
10466,14457
10466,13486
10466,11423
10466,10666
10466,11775
10466,10849
10466,11637
10466,14314
10466,11986
10466,13829
10466,12278
10466,12280
10466,15008
10466,12003
10466,13244
10466,13829
10466,12280
10466,11986
10466,10408
10466,11193
10466,11986
10466,14489
10469,11433
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,13930
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10469,11433
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13303
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,10397
10529,10397
10529,10397
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,11697
10529,13204
10529,13204
10529,13204
10529,13204
10529,13204
10529,13204
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,13577
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,10821
10529,10821
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,11278
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,13930
10529,11697
10529,15304
10529,13204
10529,13204
10529,11697
10529,13204
10529,13204
10529,11697
10529,15304
10529,14843
10529,14843
10529,14843
10529,13204
10529,11697
10529,11697
10529,13204
10529,15304
10529,11697
10529,13204
10529,14027
10529,14027
10529,14027
10529,14027
10529,11697
10529,11697
10529,11697
10529,11697
10529,13204
10529,15304
10529,13204
10529,11697
10529,15304
10529,11697
10529,15304
10529,13204
10529,11697
10529,13204
10529,11697
10529,11697
10529,15304
10529,15304
10529,13204
10529,13204
10529,14843
10529,15304
10529,13204
10529,15304
10529,13204
10529,14027
10529,14027
10529,11697
10529,14843
10529,14843
10529,11697
10529,11697
10529,14843
10529,14843
10529,11697
10529,14843
10529,15304
10529,13204
10529,13204
10529,11697
10529,14027
10529,14027
10529,11697
10529,11697
10529,11697
10529,11697
10529,14843
10529,15304
10529,15304
10529,13204
10529,14843
10529,13204
10529,14027
10529,14027
10529,13204
10529,14027
10529,14027
10529,13204
10529,14843
10529,11697
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,10821
10529,10821
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,10821
10529,10821
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,10821
10529,10821
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,15304
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,10821
10529,11292
10529,13204
10529,13204
10529,13232
10529,14635
10529,15304
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,12264
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11057
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,11298
10529,10397
10529,10397
10529,11433
10529,10397
10529,11433
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,10397
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,11433
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,13487
10529,10821
10529,10821
10529,11292
10529,13204
10529,14635
10529,15304
10529,10821
10529,10821
10529,11292
10529,13204
10529,14635
10529,15304
10529,10821
10529,10821
10529,11292
10529,13204
